user_id,result
8162,0.47766436499045195
8234,0.7645705425551309
8238,0.3030807527259604
8247,0.9857908363976537
8369,0.9847126953116109
8392,0.05452817965259983
8412,0.08379741485237555
8488,0.07596876656965752
8540,0.0735863505510235
8550,0.984458914707312
8561,0.6039609211297976
8586,0.08000572085692466
8629,0.8360112996178493
8709,0.15769747621050523
8762,0.5156620253460128
8770,0.0782138599935683
8784,0.19254532974921662
8817,0.4072389753218074
8822,0.484222590886307
8851,0.44740216279706635
8968,0.6585556637536724
8998,0.28107062274045436
9014,0.6737344526129367
9059,0.544492529734586
9077,0.9841253717105269
9082,0.08260422274451952
9105,0.5136768562110989
9136,0.07090874265630973
9173,0.0649609817861835
9176,0.6484744069911398
9185,0.9366073078448881
9259,0.08048754582989978
9264,0.886867498934255
9265,0.1914226952609907
9290,0.6228228444000137
9321,0.9692329986083569
9338,0.7567803367246135
9340,0.07341394785068908
9375,0.1750479381902995
9381,0.07090874265630973
9400,0.6176785001098952
9415,0.05347268730849028
9473,0.14451604098548915
9498,0.7928838825117475
9510,0.08996096796225332
9513,0.9879293884803263
9514,0.20774201030666467
9527,0.6479836272124435
9532,0.1663282970266518
9538,0.5235762148358283
9553,0.992076551658268
9554,0.08881754180300361
9605,0.9585730528790029
9620,0.13948421853845233
9623,0.4941781507947839
9630,0.44393869873859515
9723,0.11769634982450491
9734,0.29243267320597766
9743,0.9042041703778686
9747,0.8055005195579636
9782,0.08167698947740429
9788,0.9878427703967134
9799,0.0721901198103561
9809,0.22828009001064298
9816,0.9484847793294209
9851,0.10712771294870992
9923,0.6579845599494933
9924,0.7423415552953593
9928,0.5822857419682744
9962,0.07648188137560971
10029,0.06418918762215751
10050,0.8277055931055339
10057,0.6700669407314801
10062,0.6990670536259754
10079,0.3701543974854794
10106,0.1709655326168969
10142,0.08005788222387382
10180,0.10588182232173199
10184,0.0735863505510235
10191,0.4545353059103719
10195,0.9184523633155453
10197,0.07090874265630973
10204,0.9797275491550456
10260,0.0912151568081943
10278,0.7434933822652591
10358,0.2607713017714001
10385,0.09681721723518863
10399,0.5557650974750221
10442,0.0698590820697445
10451,0.07338313173088987
10481,0.17750365716280714
10578,0.12718096735774775
10580,0.07596876656965752
10598,0.5278363820092782
10600,0.17456279684589235
10604,0.07199045723740101
10647,0.43802286715708166
10659,0.2518293031021621
10666,0.9405770783910485
10667,0.15850613801528388
10701,0.2148684865158745
10703,0.2504723983319646
10729,0.0790112915450423
10736,0.9742790417239839
10776,0.3487773584535526
10788,0.09049666902238658
10807,0.9859144776240527
10825,0.04781534278298571
10868,0.077397922521066
10892,0.8617761244822472
10913,0.07596876656965752
10945,0.7628825082558293
10946,0.21673770089724476
10953,0.32397044621669374
10964,0.6688853104459188
10976,0.8335289377917906
11004,0.9837612625442121
11020,0.3753383872968388
11076,0.45267355280180915
11077,0.9602028986695855
11099,0.07320737521375827
11125,0.06478178332587609
11144,0.9854177238175645
11185,0.2517139384842653
11269,0.07712816127720143
11281,0.30681714033152263
11282,0.1490722284696778
11283,0.0842381221076322
11335,0.1179418238513642
11388,0.9823849930135778
11397,0.9171771065881461
11424,0.06015623523888847
11494,0.07648188137560971
11509,0.45734841329057
11518,0.8422274696858213
11520,0.5559226715002561
11561,0.08558407866987736
11585,0.7740727655451878
11589,0.0748889169104893
11590,0.8428465442344422
11597,0.2829881374864387
11608,0.07596876656965752
11613,0.14896805726673634
11663,0.9821239071528518
11671,0.08335168394777372
11672,0.8099747333061453
11680,0.8903532720687648
11706,0.8078894495923464
11712,0.17848409377155666
11725,0.6454673618281999
11739,0.4906461391589184
11755,0.1494455310852187
11761,0.812114044774036
11780,0.9809220828643955
11782,0.8741131567854905
11823,0.7371522068347297
11861,0.4895469453653462
11877,0.07584447400084753
11892,0.989291935073341
11994,0.07090874265630973
12011,0.0671394819623011
12017,0.18476911356580333
12090,0.07722592281485746
12105,0.0824713427357964
12127,0.37399249406011675
12162,0.3198861592582125
12209,0.08768751690571824
12238,0.5742526701562677
12353,0.9763370890322869
12354,0.9890826606228492
12403,0.07596876656965752
12413,0.05235601051642846
12433,0.6014948261992451
12438,0.6815549227127077
12506,0.27594765012608863
12533,0.0542300615451799
12633,0.07842594925164736
12642,0.8751346937920949
12669,0.12953450248841866
12680,0.6340587522927145
12697,0.9912969363324351
12708,0.0756208937769527
12750,0.08804168559273567
12776,0.11888915130316687
12829,0.812851891877546
12833,0.06452525297715048
12874,0.9647950716750063
12886,0.9765279213730393
12917,0.07495405331695634
12929,0.2583949586363965
12967,0.43814224265954
13094,0.14211398539965886
13103,0.08038102040529156
13149,0.07090874265630973
13153,0.08121847266668972
13204,0.0542300615451799
13206,0.42747954584434755
13216,0.07341394785068908
13224,0.685801504688206
13259,0.3321312929678775
13279,0.9826129658556122
13345,0.0533907042028147
13362,0.9862011896796904
13368,0.814382645595451
13369,0.8848330492849927
13398,0.2681876909194233
13402,0.07338313173088987
13442,0.4753013123122459
13489,0.9140598286397283
13493,0.9908446482793868
13496,0.9913661872484257
13512,0.672563076445619
13538,0.4047651898597541
13608,0.1745001655490122
13655,0.9858752155744016
13765,0.8400925527149882
13776,0.9843122653669
13779,0.8091517018518203
13781,0.15647506888408597
13785,0.5390145095292715
13865,0.3436194556825653
13891,0.5108359327294487
13919,0.10235047917552964
13943,0.18967420497945103
13961,0.09144675815689216
14010,0.7473287088125233
14031,0.988930968820336
14070,0.06263149441506814
14077,0.0796412936252369
14086,0.9480334358075225
14096,0.07338313173088987
14098,0.6165797181885296
14107,0.9250272797868422
14118,0.17697406526958473
14164,0.06478178332587609
14180,0.9806653354796074
14250,0.7661045661111839
14276,0.07372896585836713
14279,0.5735971002692611
14312,0.9344424050382435
14385,0.08280074433746418
14467,0.0735863505510235
14542,0.08091702308146566
14545,0.7242228349636752
14550,0.32528732223987356
14552,0.2793354251300493
14559,0.6143767516296815
14565,0.0712136886118887
14573,0.9806925792990534
14586,0.9847800092926318
14600,0.6192412761344966
14677,0.05048242410962796
14704,0.8031751232857988
14737,0.6728806742323492
14819,0.9570735759610535
14854,0.8627721716219693
14855,0.17225165455280267
14871,0.06792262968487493
14903,0.08457219739947318
14912,0.9289857810897074
14917,0.07550776003694597
14966,0.19677693109542777
14989,0.8817405856390129
15008,0.6834796688134146
15013,0.9648838548882149
15053,0.09385094819924733
15066,0.9687249592067225
15069,0.17476074480291998
15083,0.07409565566005309
15095,0.2978455579823448
15140,0.8673379527111983
15153,0.9462372676337496
15157,0.9787248822640471
15206,0.5055664825303552
15287,0.8077845560960851
15296,0.6174358261414117
15408,0.07341394785068908
15423,0.8655650388445041
15424,0.6961010003688054
15440,0.051192179784072894
15485,0.0796412936252369
15520,0.19287103354578333
15530,0.10136969173727256
15542,0.9430979649096645
15549,0.07338313173088987
15573,0.5700272816198106
15580,0.07090874265630973
15589,0.815663112544845
15609,0.08457219739947318
15616,0.35082254898720755
15662,0.9164593420664443
15681,0.30298821976906704
15693,0.9617754995510824
15717,0.07338313173088987
15741,0.07596876656965752
15753,0.9062591665744731
15761,0.22916341040254726
15767,0.9335146298113945
15770,0.8828673119466637
15780,0.9228825046653357
15804,0.07653897120979178
15821,0.07090874265630973
15848,0.12633812254132304
15853,0.980812975168786
15907,0.14146322413116982
15910,0.8630864246308613
15929,0.49904720521779933
15941,0.948729845134053
15991,0.07596876656965752
15995,0.16616973525765585
16051,0.07968999200418857
16090,0.9742319663117373
16104,0.1955487258335299
16111,0.1702797493409897
16127,0.4838259967722482
16129,0.6032393788003506
16133,0.17633165740249085
16165,0.3654918344513951
16192,0.9812201147343012
16220,0.5369630057331699
16236,0.08573198988854396
16251,0.876432114956381
16290,0.909907549665728
16327,0.08714995007917806
16342,0.688644732345456
16359,0.3230852371613282
16363,0.5747582227801341
16366,0.9773033443457628
16393,0.31701237933486115
16442,0.12336053233512705
16463,0.5526470631379663
16467,0.6919826809096794
16488,0.07648188137560971
16522,0.9667739293700826
16547,0.5746739268966311
16549,0.07761712615260583
16591,0.15107464843600615
16646,0.9542995594053355
16677,0.07596876656965752
16717,0.5959884565301007
16766,0.9921737070618135
16776,0.749184170868967
16780,0.6072307915554567
16782,0.35147021990291777
16793,0.5847937645010858
16819,0.9744662092812704
16861,0.37394552313805773
16896,0.775566387543834
16932,0.09443435427154023
16951,0.9105634486292277
16954,0.0811596604666294
16956,0.23486442959778825
16957,0.988594172815997
16967,0.19610521107350887
17062,0.9940299174004298
17073,0.2888329128738735
17088,0.07522152007187968
17097,0.07199045723740101
17107,0.513591575302577
17123,0.08048754582989978
17222,0.4359433793850547
17258,0.9913806828698294
17272,0.054718945193804054
17296,0.6637473501006476
17305,0.9874246896818178
17336,0.07596876656965752
17357,0.9386176616074982
17365,0.25520108501034794
17473,0.49055865456379677
17487,0.9755036499614459
17492,0.47507974943120757
17502,0.9888272218591312
17514,0.08005788222387382
17538,0.8242160004321875
17539,0.2671322318191052
17620,0.07409565566005309
17626,0.28183870442194164
17645,0.7272019169786058
17648,0.08457219739947318
17704,0.21894146428316583
17723,0.3356819243303992
17750,0.07090874265630973
17751,0.8285049183496155
17793,0.14259279788196252
17845,0.4239438491766423
17921,0.2028545299916349
17964,0.07648188137560971
17983,0.9816639106494179
17992,0.33695492060534327
18017,0.9414221205538428
18029,0.5658602176547979
18038,0.1059541580647139
18044,0.8731511576276165
18052,0.16778485662425316
18106,0.9367049408074978
18137,0.9868069947770571
18151,0.06220939237248742
18184,0.13767315192961255
18247,0.3558967204682794
18281,0.12525138912545286
18341,0.26435455156579707
18352,0.08038102040529156
18374,0.7824989420488009
18380,0.8617812689817028
18430,0.07596876656965752
18456,0.2081797418699499
18550,0.08497110459450685
18551,0.20892090907080693
18568,0.7751109345930303
18572,0.6319459122888954
18576,0.5421984855095856
18583,0.9842433231345632
18625,0.07677900565851827
18668,0.16374018448519664
18674,0.3080958121333407
18695,0.08461049035081333
18728,0.1194587583163581
18762,0.07090874265630973
18764,0.983830784557491
18810,0.08379741485237555
18852,0.9417789051772244
18924,0.20797519343131815
18932,0.6969208410201424
18981,0.9589200358005333
18988,0.12391811635766695
19029,0.22743586253722387
19044,0.96110528472765
19080,0.07090874265630973
19109,0.1163763632371677
19193,0.9925473533659614
19223,0.054718945193804054
19229,0.24210085528880418
19245,0.91212044444815
19293,0.07199045723740101
19326,0.9666763863169812
19423,0.9542904171224246
19457,0.3224904564656523
19462,0.9863025885723443
19526,0.604549968964572
19629,0.5486143119001137
19682,0.07712816127720143
19690,0.7450366916721504
19727,0.07873797600197384
19805,0.791135608941073
19813,0.07090874265630973
19855,0.40877463321543667
19872,0.8396708573574416
19887,0.9868310396741495
19890,0.0735863505510235
19944,0.07190678266157366
19963,0.5510802461584429
19991,0.08260422274451952
20033,0.9605564508880262
20050,0.20603221148224907
20100,0.6449638122624987
20127,0.1415670558752819
20164,0.07090874265630973
20221,0.19688793536242552
20239,0.49224316301261745
20242,0.8012689362868733
20255,0.6821610472995066
20302,0.8456984509398376
20309,0.9843974414742093
20363,0.8376899981213106
20429,0.07596876656965752
20435,0.7490233923251264
20535,0.6725392044822482
20568,0.19027418472546542
20580,0.5339514563886589
20582,0.4231657280849216
20586,0.2797713493866062
20595,0.07372896585836713
20604,0.13703211789250452
20617,0.18241407105670002
20624,0.9918560885271793
20649,0.6035885419531024
20686,0.5763331431849258
20688,0.08016504536076363
20743,0.20422948272877778
20746,0.547440735804893
20760,0.07648188137560971
20827,0.08620252768333078
20831,0.9623862466485746
20874,0.6046875772344732
20878,0.08412272370493314
20917,0.07338313173088987
20924,0.1732295067753407
20977,0.05512442531545768
20990,0.6132937143780831
21053,0.9713864762755855
21084,0.7623504418445346
21106,0.5182991145191369
21134,0.08331175416693809
21143,0.6758283560517093
21178,0.9884584649787266
21179,0.9323129827311409
21187,0.9916024110082986
21189,0.7135088232567988
21204,0.06805723028191084
21236,0.6201502589664938
21247,0.12070885941133007
21277,0.58306786376014
21283,0.540336112546243
21295,0.7495173656908063
21304,0.18165061700449023
21333,0.11508837512353773
21339,0.9585935521883117
21384,0.9175896304087492
21388,0.20111766910465032
21425,0.9852411401230394
21427,0.6409879548506566
21459,0.7311140792121642
21463,0.07767944187849499
21467,0.7800519805851247
21469,0.9776517514532751
21470,0.062130739901084295
21522,0.933843160218479
21547,0.07596876656965752
21561,0.06622737392532818
21590,0.8244133279845066
21660,0.5813157788238206
21680,0.6759587919114589
21691,0.06398304209145977
21742,0.4821456868458701
21793,0.07090874265630973
21817,0.632210030800023
21818,0.9853598874764501
21831,0.9844769371165566
21875,0.9802440655051021
21916,0.07338313173088987
21972,0.6649049694785133
22049,0.07373448775373803
22135,0.8509559687273949
22149,0.07254507766787376
22212,0.10895742918620219
22221,0.9518442130731118
22237,0.07338313173088987
22248,0.04688334630938447
22278,0.8277948256539981
22315,0.9912942657390652
22328,0.39128370388128597
22332,0.9745082439600654
22409,0.34919574802361414
22417,0.777169721890806
22444,0.6535923931773482
22486,0.9883859577282017
22504,0.7359736192229224
22505,0.8344169813128817
22518,0.9892036598128893
22519,0.07596876656965752
22538,0.9563267268341651
22549,0.9833191219092545
22550,0.0735863505510235
22561,0.9832911772983427
22702,0.38146664281934256
22705,0.9849757076218008
22713,0.7699626903673753
22725,0.718565317245364
22772,0.9832226750393392
22783,0.6845307261257143
22817,0.9864677238328896
22860,0.07338313173088987
22895,0.08547783931606814
22915,0.6734486812609812
22959,0.17555990192697124
22963,0.3902174600166294
23004,0.9515217965197486
23061,0.07827117955585543
23121,0.9666277784484635
23145,0.4612431448704805
23151,0.07596876656965752
23177,0.24335763913075203
23190,0.07968999200418857
23202,0.9904367113972418
23246,0.06835217511185769
23249,0.4720979786622309
23303,0.9279244481232409
23318,0.833402721471598
23362,0.8639752552623648
23404,0.8307914849015019
23427,0.21499980039816374
23428,0.530171046568948
23514,0.08547783931606814
23546,0.7634114328174845
23556,0.9881259192520371
23571,0.26257360293384996
23579,0.47230052493970764
23596,0.07596876656965752
23666,0.5773991753122308
23716,0.831815350300313
23766,0.3494765804336926
23767,0.6757257831454402
23779,0.10866395758330902
23801,0.3475058462185132
23803,0.8402631072109806
23820,0.3635152876522714
23821,0.966203005690721
23823,0.9799145896131364
23887,0.9895548859750604
23890,0.08038102040529156
23916,0.8852345511631384
23926,0.09655044282149015
23935,0.15815527014920783
23944,0.5551102352755659
23973,0.0735863505510235
23994,0.8620189302415315
24014,0.20749590011425864
24017,0.31691021860319035
24043,0.07596876656965752
24130,0.5044990333394128
24134,0.28406494645964775
24166,0.9733418031411971
24239,0.18658862486444527
24259,0.23017041399828975
24305,0.07090874265630973
24331,0.6354333566384083
24347,0.5368801489793152
24366,0.7838390763182327
24414,0.26228676298802756
24459,0.0698590820697445
24470,0.6143244760576085
24515,0.38982177851242744
24517,0.2256663204030363
24530,0.08072558645994177
24535,0.8923450587963655
24558,0.05264381753426325
24565,0.07942690123819049
24568,0.9908630856149281
24601,0.11190213295063332
24606,0.8418390137500257
24613,0.2636127265941516
24621,0.08457219739947318
24677,0.3455517152715008
24715,0.043438368781572055
24719,0.35688784153758857
24725,0.06270994964246795
24742,0.9178012585047618
24749,0.8674005566694358
24759,0.7916944551047592
24783,0.09343391182631837
24810,0.07596876656965752
24816,0.08690486013996328
24863,0.20903766297252105
24897,0.6853088197226759
24901,0.5664933486562167
24907,0.9870733233563308
24932,0.5978988206304523
24939,0.07827117955585543
24955,0.08167698947740429
24959,0.06150638696724569
24965,0.0735863505510235
24978,0.9065379996929712
25083,0.5391999142773505
25091,0.06622737392532818
25118,0.07090874265630973
25158,0.9845529034037641
25186,0.9897686451860754
25190,0.9610650882594217
25262,0.3168911429653478
25371,0.06387964544204461
25373,0.47891565750967646
25375,0.08048754582989978
25410,0.113747085485978
25413,0.0735863505510235
25530,0.2445219870459915
25537,0.12380343846733219
25542,0.0944851802938168
25583,0.7822005381763285
25586,0.9788938162636422
25611,0.07124366375216919
25641,0.15828980276404173
25676,0.36384021218313634
25769,0.08127135486428032
25787,0.816150453605638
25794,0.10510563323515851
25796,0.09343391182631837
25798,0.07648188137560971
25802,0.16591310479152077
25843,0.10912996010770179
25859,0.9891180133198759
25893,0.03740628561399611
25923,0.07596876656965752
25984,0.08983595069366945
26009,0.35096203551365784
26021,0.08634527800121673
26029,0.13802328745079379
26048,0.0884947928960006
26075,0.1514794574584842
26107,0.12733949681753698
26120,0.14132832381627275
26144,0.7914292155073633
26154,0.05368387683631683
26175,0.9913564162632454
26177,0.14689477315926303
26191,0.5286395101568976
26202,0.07090874265630973
26204,0.9884688428368491
26213,0.1517509081011514
26227,0.07090874265630973
26236,0.9818617073509381
26244,0.07341394785068908
26266,0.6624031581971357
26273,0.6237891909326763
26288,0.7351294254342388
26293,0.5381031720857979
26316,0.18086356521111258
26321,0.07090874265630973
26332,0.40800597850297027
26379,0.08379741485237555
26386,0.08167698947740429
26404,0.1755325998241073
26438,0.3564155937771486
26465,0.15577416348291565
26500,0.7656042598865204
26638,0.25818796122444265
26641,0.07090874265630973
26647,0.1376903821857396
26657,0.5958544259300065
26670,0.762589549766633
26704,0.0721901198103561
26747,0.9762032350116392
26774,0.1564260602878861
26788,0.31363573375631093
26799,0.0748286606195343
26892,0.7154859340538101
26894,0.4628428613121605
26904,0.9936895712423063
26906,0.9846642729256119
26912,0.0715975335475694
26926,0.19249901584073884
26950,0.980325328881721
26967,0.32253023082669385
26996,0.2762509641067856
27034,0.7144627769243045
27143,0.12534767062699362
27146,0.0721901198103561
27157,0.6650764838260794
27177,0.1301764536769113
27225,0.29852810432687665
27244,0.07341394785068908
27292,0.9635206997212499
27307,0.28764041216690667
27336,0.24553363572364875
27350,0.11113974765141311
27357,0.6197335644738026
27502,0.33052947288997536
27511,0.07596876656965752
27521,0.1546900577300971
27527,0.9827392835109245
27538,0.046999169855861146
27581,0.1149399257077243
27587,0.20162769748007975
27591,0.9758344011423404
27595,0.3963178455721337
27614,0.07975280197108414
27648,0.07393102027683131
27667,0.44824818818961626
27685,0.7801611646361267
27708,0.10918184521788729
27712,0.1544531996932492
27745,0.0884947928960006
27748,0.36540803743164013
27775,0.17115822470045008
27781,0.3276277549165536
27786,0.5680181835535947
27803,0.32115054109810387
27906,0.07596876656965752
27924,0.9928741760880009
27926,0.12001427519178358
27946,0.08005788222387382
27948,0.12996311042964773
27959,0.8702700847109738
28018,0.8763604904230892
28031,0.7718426317247746
28133,0.953259643456526
28135,0.07199045723740101
28143,0.8802451992600361
28145,0.26150951345497503
28165,0.5587773426768063
28181,0.9915153676271293
28208,0.7500864332528737
28224,0.8850250537105784
28231,0.9794622918293727
28268,0.8356915814799062
28281,0.9799839819789505
28288,0.766602050177237
28289,0.07090874265630973
28318,0.32993856740697364
28335,0.8186497140926133
28341,0.05993154955917301
28370,0.7143599981973217
28387,0.9839786991194144
28416,0.17496719078018336
28436,0.5442132785107795
28449,0.13836376843805287
28479,0.07722592281485746
28481,0.9676415654381584
28484,0.22276762128596242
28544,0.9494296037045729
28582,0.08379741485237555
28639,0.3881334183473851
28662,0.06220939237248742
28665,0.8405167724859195
28730,0.4340664977536641
28754,0.7085660215180253
28761,0.9890654534009896
28856,0.7828907805694373
28864,0.06419315113347694
28891,0.4068658044901406
28899,0.9752159944432145
28918,0.1955923448170338
28950,0.8036717431878241
29000,0.0796412936252369
29041,0.6602264500968716
29057,0.060819861088700085
29059,0.42618071089611137
29086,0.07659390113131075
29132,0.08981310986824226
29228,0.5679707740035547
29245,0.9314658569742829
29305,0.8813167017557998
29356,0.07596876656965752
29426,0.5062551661935402
29443,0.5640416964176936
29457,0.8675687872792163
29470,0.07372896585836713
29511,0.2375862962303542
29518,0.828906955600115
29525,0.16355496146464493
29534,0.28379452364348595
29546,0.07495405331695634
29605,0.4906246884798644
29833,0.3993469631327898
29859,0.21917697915032305
29864,0.07596876656965752
29872,0.07338313173088987
29873,0.31970223863109754
29895,0.5669662885918768
29926,0.905217715336853
29969,0.8811889365517603
30005,0.6023558597650581
30011,0.6555930268535903
30021,0.2737842872311486
30030,0.40756157290962763
30036,0.07409565566005309
30041,0.23620106989526102
30066,0.18065994873994304
30076,0.9110761168929913
30084,0.9830259906739909
30136,0.8997664756645776
30142,0.08379741485237555
30157,0.8261028185600835
30191,0.8544747172423356
30226,0.27785300091811344
30236,0.9909225348795413
30243,0.5999242303013415
30286,0.8863428202047381
30289,0.18497009357671051
30330,0.08162047956205698
30341,0.08038102040529156
30349,0.0758867062320667
30352,0.09602143404419669
30362,0.0735863505510235
30376,0.5297602100189602
30395,0.08167698947740429
30409,0.0796412936252369
30412,0.08167698947740429
30465,0.9745907400600725
30470,0.07090874265630973
30511,0.39699305101997534
30512,0.9377205516458298
30559,0.7780141459279916
30692,0.3393894659630251
30708,0.9763091281407521
30717,0.08547783931606814
30734,0.932701243732756
30746,0.07199045723740101
30773,0.9884055008086639
30806,0.87104981746903
30822,0.38843425365468137
30841,0.5846258687480255
30879,0.9784126818419463
30895,0.3155077151689889
30908,0.12820427701179368
30960,0.18270801331134962
31008,0.5457537898003916
31046,0.07341394785068908
31092,0.7192523122194481
31102,0.1597519480011028
31133,0.33209599277554885
31146,0.9002109457701142
31150,0.9865573439632894
31151,0.13836376843805287
31171,0.0735863505510235
31186,0.08048754582989978
31190,0.29328882135239287
31244,0.9932760263911933
31262,0.16759603837951811
31274,0.4986312685196104
31310,0.0740197432940535
31317,0.5608992471046458
31369,0.2882615634123473
31380,0.9348909652673237
31396,0.30458155899762873
31406,0.6403120614167326
31415,0.9901207953734346
31422,0.5030036146299062
31470,0.1942211361950268
